dataset,split,source_image,source_mask,patch_name,row,col,patch_size,oil_pixels,valid_pixels,oil_percentage,patch_type,image_path,mask_path,invalid_path
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00151.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00151.tif,00151_r1152_c1152,1152,1152,512,34211,262144,13.050460815429688,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00151_r1152_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00151_r1152_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00151_r1152_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00151.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00151.tif,00151_r1152_c1536,1152,1536,512,4089,236401,1.5598297119140625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00151_r1152_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00151_r1152_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00151_r1152_c1536.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00151.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00151.tif,00151_r1536_c384,1536,384,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00151_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00151_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00151_r1536_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00151.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00151.tif,00151_r1536_c1152,1536,1152,512,14592,262144,5.56640625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00151_r1536_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00151_r1536_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00151_r1536_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00151.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00151.tif,00151_r1536_c1536,1536,1536,512,23952,191998,9.136962890625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00151_r1536_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00151_r1536_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00151_r1536_c1536.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r0_c0,0,0,512,9954,262144,3.797149658203125,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r0_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r0_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r0_c0.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r0_c768,0,768,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r0_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r0_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r0_c768.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r0_c1152,0,1152,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r0_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r0_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r0_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r384_c0,384,0,512,6641,262144,2.5333404541015625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r384_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r384_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r384_c0.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r384_c1152,384,1152,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r384_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r384_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r384_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r384_c1536,384,1536,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r384_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r384_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r384_c1536.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r768_c0,768,0,512,3120,262144,1.190185546875,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r768_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r768_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r768_c0.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00894.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00894.tif,00894_r1536_c384,1536,384,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00894_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00894_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00894_r1536_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r0_c0,0,0,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r0_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r0_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r0_c0.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r384_c384,384,384,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r384_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r384_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r384_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r768_c384,768,384,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r768_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r768_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r768_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r768_c1536,768,1536,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r768_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r768_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r768_c1536.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r1152_c1152,1152,1152,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r1152_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r1152_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r1152_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r1536_c0,1536,0,512,7117,262144,2.7149200439453125,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r1536_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r1536_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r1536_c0.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r1536_c384,1536,384,512,29517,262144,11.259841918945312,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r1536_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r1536_c768,1536,768,512,1,262144,0.0003814697265625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r1536_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r1536_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r1536_c768.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00971.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00971.tif,00971_r1536_c1152,1536,1152,512,1,262144,0.0003814697265625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00971_r1536_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00971_r1536_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00971_r1536_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r0_c384,0,384,512,4891,262144,1.8657684326171875,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r0_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r0_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r0_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r0_c768,0,768,512,2845,262144,1.0852813720703125,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r0_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r0_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r0_c768.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r0_c1536,0,1536,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r0_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r0_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r0_c1536.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r384_c384,384,384,512,19670,262144,7.503509521484375,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r384_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r384_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r384_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r384_c768,384,768,512,10649,262144,4.0622711181640625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r384_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r384_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r384_c768.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r384_c1152,384,1152,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r384_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r384_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r384_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r384_c1536,384,1536,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r384_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r384_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r384_c1536.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r768_c384,768,384,512,8104,262144,3.0914306640625,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r768_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r768_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r768_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r768_c768,768,768,512,6839,262144,2.6088714599609375,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r768_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r768_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r768_c768.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r1152_c384,1152,384,512,7005,262144,2.6721954345703125,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r1152_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r1152_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r1152_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r1152_c768,1152,768,512,8013,262144,3.0567169189453125,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r1152_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r1152_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r1152_c768.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r1536_c0,1536,0,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r1536_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r1536_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r1536_c0.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r1536_c384,1536,384,512,18604,262144,7.09686279296875,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r1536_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r1536_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r1536_c768,1536,768,512,24257,262144,9.253311157226562,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r1536_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r1536_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r1536_c768.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r1536_c1152,1536,1152,512,8048,262144,3.070068359375,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r1536_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r1536_c1152.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r1536_c1152.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00532.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00532.tif,00532_r1536_c1536,1536,1536,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00532_r1536_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00532_r1536_c1536.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00532_r1536_c1536.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00185.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00185.tif,00185_r0_c0,0,0,512,2614,262144,0.997161865234375,oil,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00185_r0_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00185_r0_c0.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00185_r0_c0.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00185.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00185.tif,00185_r0_c384,0,384,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00185_r0_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00185_r0_c384.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00185_r0_c384.npy
oil,train,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_images\Oil\00185.tif,D:\SIH_Dataset\Part_I\01_Train_Val_Oil_Spill_mask\Mask_oil\00185.tif,00185_r0_c768,0,768,512,0,262144,0.0,background,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\images\00185_r0_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\masks\00185_r0_c768.npy,C:\Users\Acer\OneDrive\Desktop\oil-spill-detection\Oil-Spill-Detection\data\patches\train\oil\invalid\00185_r0_c768.npy
